ARG100	ORF	ARG100	CAF0006874	PMID: 8194754|CGD_REF: CAL0080661	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 9315654|CGD_REF: CAL0081715	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 9632601|CGD_REF: CAL0081716	homozygous diploid, classical genetics	null		Not recorded	virulence: normal						mouse intravenous infection	C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 9315654|CGD_REF: CAL0081715	homozygous diploid, classical genetics	null		Not recorded	vegetative growth: decreased rate		acidic pH					C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 9315654|CGD_REF: CAL0081715	homozygous diploid, classical genetics	null		Not recorded	cellular morphology: abnormal			abnormal morphology of both yeast-form cells and germ tubes at alkaline pH				C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 9632601|CGD_REF: CAL0081716	heterozygous diploid, classical genetics	null		Not recorded	virulence: decreased			virulence is intermediate between that of the homozygous null mutant and wild type			rat vaginal infection	C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 10559174|CGD_REF: CAL0081719	homozygous diploid, classical genetics	null		Other C. albicans	cell wall morphology: abnormal			increased cell-wall chitin-linked glucosylated mannoprotein fraction; severely decreased synthesis of cell-wall beta-1,6-glucan				C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 14507372|CGD_REF: CAL0088818	heterozygous diploid, large-scale survey (large-scale identification of essential genes by gene replacement and conditional expression (GRACE) method)	repressible		CAI-4	inviable			one allele is deleted and the other is placed under repressible Tet promoter				C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, competitive growth (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: normal						mouse intravenous infection	C. albicans
C1_00220W_A	ORF	PHR2	CAL0000181783	PMID: 16652171|CGD_REF: CAL0115929	homozygous diploid, classical genetics	null		SC5314	induction of host response: abnormal			mutant elicits enhanced TNFalpha response			in vitro model of infection (RAW264.7 or mouse bone marrow derived macrophages)	C. albicans
C1_00310W_A	ORF		CAL0000201857	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	invasive growth: decreased		solid SLAD media					C. albicans
C1_00320W_A	ORF		CAL0000193936	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00330C_A	ORF		CAL0000200147	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 15189997|CGD_REF: CAL0081423	homozygous diploid, classical genetics	null		Not recorded	inviable							C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 15189997|CGD_REF: CAL0081423	heterozygous diploid, classical genetics	null		Not recorded	phenotypic switching: increased			opaque-to-white switching				C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 21372131|CGD_REF: CAL0141751	heterozygous diploid, classical genetics	repressible	HBR1/MET3(p)-HBR1(G19S) (P-loop mutation, phenotype also observed for allele (K22Q))	BWP17	RNA accumulation: increased		+Met and -Met (repressing and non-repressing conditions)	one mutant allele is sufficient to decrease MTLalpha2 mRNA levels which derepresses CAG1 mRNA	CAG1 mRNA			C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 21372131|CGD_REF: CAL0141751	heterozygous diploid, classical genetics	repressible	HBR1/MET3(p)-HBR1	BWP17	RNA accumulation: increased		+Met and -Met (repressing and non-repressing conditions)		CAG1 mRNA			C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 21372131|CGD_REF: CAL0141751	heterozygous diploid, classical genetics	null	HBR1/hbr1	BWP17	RNA accumulation: increased			heterozygous mutant is haploinsufficient for MTLalpha2 expression	CAG1 mRNA (derepression due to the absence of MTLalpha2 protein)			C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 21372131|CGD_REF: CAL0141751	heterozygous diploid, classical genetics	repressible	HBR1/MET3(p)-HBR1(G19S) (P-loop mutation, phenotype also observed for allele (K22Q))	BWP17	RNA accumulation: absent		+Met and -Met (repressing and non-repressing conditions)		MTLalpha2 mRNA			C. albicans
C1_00340W_A	ORF	HBR1	CAL0000197369	PMID: 21372131|CGD_REF: CAL0141751	heterozygous diploid, classical genetics	null	HBR1/hbr1	BWP17	RNA accumulation: absent		+Met (repressing condition)		MTLalpha2 mRNA			C. albicans
C1_00350C_A	ORF	HMX1	CAL0000188588	PMID: 14615478|CGD_REF: CAL0081389	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C1_00350C_A	ORF	HMX1	CAL0000188588	PMID: 21414038|CGD_REF: CAL0141808	homozygous diploid, classical genetics	null		BWP17	viable							C. albicans
C1_00350C_A	ORF	HMX1	CAL0000188588	PMID: 20800092|CGD_REF: CAL0126189	homozygous diploid, classical genetics	null		SC5314	virulence: decreased			Exogenous carbon monoxide supplied to the mice partially restores virulence				C. albicans
C1_00350C_A	ORF	HMX1	CAL0000188588	PMID: 12634327|CGD_REF: CAL0081388	homozygous diploid, classical genetics	null		Not recorded	utilization of iron source: decreased	hemin						C. albicans
C1_00350C_A	ORF	HMX1	CAL0000188588	PMID: 14615478|CGD_REF: CAL0081389	homozygous diploid, classical genetics	null		Not recorded	utilization of iron source: decreased			poor growth under iron-limiting conditions				C. albicans
C1_00360W_A	ORF	CDC13	CAL0000201142	PMID: 20008938|CGD_REF: CAL0124723	homozygous diploid, classical genetics	null		BWP17	inviable			failure to obtain homozygous null mutants indicates the gene is essential				C. albicans
C1_00390W_A	ORF	ENA2	CAL0000188030	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00400W_A	ORF	SVF1	CAL0000182395	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00410C_A	ORF		CAL0000181570	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00440W_A	ORF	UBP6	CAL0000193223	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00470C_A	ORF		CAL0000184399	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00480C_A	ORF	GCN20	CAL0000181616	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	virulence: decreased						mouse intravenous infection	C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	protein activity: normal				phospholipase			C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	protein activity: normal		YCB/BSA media		secreted protease			C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	oxidative stress resistance: normal	hydrogen peroxide						C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	oxidative stress resistance: decreased	menadione						C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	oxidative stress resistance: increased	diamide (2.5 mM)						C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	adhesion: normal		adhesion to human buccal epithelial cells					C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		Not recorded	colony appearance: normal		Spider or GlcNAc agar					C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 18273798|CGD_REF: CAL0118826	homozygous diploid, classical genetics	null		CAI-4	resistance to killing by host cells: decreased						in vitro model of infection (human polymorphonuclear neutrophils)	C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 23285201|CGD_REF: CAL0000158306	homozygous diploid, classical genetics	null		BWP17	resistance to killing by host cells: decreased			human neutrophils				C. albicans
C1_00490C_A	ORF	TTR1	CAL0000190988	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
C1_00500C_A	ORF	GLO1	CAL0000175730	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00510W_A	ORF		CAL0000175867	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00510W_A	ORF		CAL0000175867	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
C1_00550W_A	ORF	CIS2	CAL0000184736	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00550W_A	ORF	CIS2	CAL0000184736	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
C1_00550W_A	ORF	CIS2	CAL0000184736	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
C1_00550W_A	ORF	CIS2	CAL0000184736	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
C1_00550W_A	ORF	CIS2	CAL0000184736	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
C1_00560W_A	ORF	CNS1	CAL0000195791	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	radicicol						C. albicans
C1_00560W_A	ORF	CNS1	CAL0000195791	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00600W_A	ORF	APC1	CAL0000196687	PMID: 14507372|CGD_REF: CAL0088818	heterozygous diploid, large-scale survey (large-scale identification of essential genes by gene replacement and conditional expression (GRACE) method)	repressible		CAI-4	inviable			one allele is deleted and the other is placed under repressible Tet promoter				C. albicans
C1_00600W_A	ORF	APC1	CAL0000196687	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00600W_A	ORF	APC1	CAL0000196687	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		YPD medium					C. albicans
C1_00610W_A	ORF	PSD1	CAL0000188438	PMID: 20132453|CGD_REF: CAL0125003	homozygous diploid, classical genetics	null	psd1/psd1::SAT1-FLP	SC5314	viable							C. albicans
C1_00610W_A	ORF	PSD1	CAL0000188438	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
C1_00610W_A	ORF	PSD1	CAL0000188438	PMID: 20132453|CGD_REF: CAL0125003	homozygous diploid, classical genetics	null	psd1/psd1::SAT1-FLP	SC5314	filamentous growth		Spider plus 1 mM ethanolamine	phenotype additive in combination with psd2 null				C. albicans
C1_00610W_A	ORF	PSD1	CAL0000188438	PMID: 20132453|CGD_REF: CAL0125003	homozygous diploid, classical genetics	null	psd1/psd1::SAT1-FLP	SC5314	filamentous growth		YPD plus 10% serum	phenotype additive in combination with psd2 null				C. albicans
C1_00610W_A	ORF	PSD1	CAL0000188438	PMID: 25114110|CGD_REF: CAL0000202012	homozygous diploid, classical genetics	null		SC5314	resistance to killing by host cells: decreased							C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	viable			URA3-blaster technique				C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 19779551|CGD_REF: CAL0124331	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	actin cytoskeleton morphology: abnormal			defect in polarization of cortical actin patches, in both yeast-form and hyphal cells				C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 22589718|CGD_REF: CAL0000157315	homozygous diploid, classical genetics	null		BWP17	biofilm formation: decreased							C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	Congo Red						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	fluconazole						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	Calcofluor White						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	itraconazole						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	sodium dodecyl sulfate						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	resistance to chemicals: decreased	Hygromycin B						C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	heterozygous diploid, classical genetics	null		Not recorded	viable			URA3-blaster technique				C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	vegetative growth: decreased rate							C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 19779551|CGD_REF: CAL0124331	homozygous diploid, classical genetics	null		Not recorded	colony appearance: abnormal		solid Spider medium					C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		CAI-4	hyphal growth: decreased		solid and liquid media					C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 18843050|CGD_REF: CAL0120345	homozygous diploid, classical genetics	null		Not recorded	cell shape: abnormal			cells are round and enlarged				C. albicans
C1_00620W_A	ORF	MOB2	CAL0000186024	PMID: 21593210|CGD_REF: CAL0142017	homozygous diploid, classical genetics	null		Other C. albicans	protein/peptide distribution: abnormal			Cbk1p doesn't localize to regions of polarized growth in the mob2 mutant	Cbk1p-YFP			C. albicans
